Codice Letturista,Data Lettura,Ora Lettura,Latitude,Longitude,Accessibilità
MN0386,2024-05-08,11:04:00,45.1490272,10.7940484,
MN0386,2024-05-08,08:01:00,45.14876,10.7938318,
MN0005,2024-05-08,11:03:00,45.1482244,10.7911979,
MN0386,2024-06-08,11:36:00,45.1516263,10.7960143,
MN0386,2024-09-08,09:39:00,45.1535908,10.7959948,
MN0386,2024-09-08,10:24:00,45.154415,10.7964015,
MN0386,2024-07-08,10:00:00,45.1508895,10.7988203,
MN0022,2024-07-08,14:17:00,45.1427832,10.7672882,
MN0233,2024-06-08,11:33:00,45.1811765,10.7947717,
MN0022,2024-05-08,10:41:00,45.1471398,10.7701657,
MN0536,2024-08-08,09:20:00,45.1476369,10.797394,
MN0386,2024-09-08,11:11:00,45.1542368,10.7966869,
MN0386,2024-05-08,12:07:00,45.1494505,10.7942568,
MN0022,2024-08-08,09:25:00,45.1456089,10.7611103,
MN0022,2024-08-08,08:09:00,45.1471833,10.7625073,
MN0536,2024-07-08,11:26:00,45.14492,10.7996873,
MN0022,2024-09-08,09:16:00,45.1507931,10.7695239,
MN0022,2024-08-08,12:47:00,45.1507531,10.7669916,
MN0536,2024-07-08,11:04:00,45.1441855,10.8001303,
MN0536,2024-08-08,08:15:00,45.147021,10.7976831,
MN0536,2024-07-08,13:15:00,45.1451229,10.8021605,
MN0536,2024-07-08,12:13:00,45.1446445,10.7990443,
MN0386,2024-06-08,10:42:00,45.1502055,10.7952873,
MN0233,2024-05-08,10:12:00,45.1557927,10.7959433,
MN0536,2024-08-08,14:39:00,45.1429542,10.8003554,
MN0386,2024-08-08,12:53:00,45.1531053,10.7962186,
MN0409,2024-08-08,09:27:00,45.1508051,10.7647933,
MN0409,2024-08-08,09:06:00,45.1508602,10.7644469,
MN0022,2024-09-08,10:23:00,45.1476493,10.7655521,
MN0536,2024-08-08,08:07:00,45.147022,10.7977519,
MN0386,2024-06-08,11:29:00,45.1515482,10.7957699,
MN0386,2024-09-08,12:06:00,45.154374,10.7968129,
MN0022,2024-09-08,12:04:00,45.1460325,10.7659098,
MN0409,2024-07-08,13:22:00,45.1504826,10.7710356,
MN0022,2024-07-08,10:01:00,45.1477125,10.7655146,
MN0409,2024-06-08,13:45:00,45.1502905,10.7729973,
MN0022,2024-06-08,11:42:00,45.1442889,10.7688721,
MN0022,2024-07-08,14:16:00,45.1427832,10.7672882,
MN0386,2024-08-08,09:53:00,45.151766,10.8008054,
MN0386,2024-09-08,11:40:00,45.1536638,10.7964451,
MN0386,2024-09-08,10:37:00,45.1544575,10.7965418,
MN0386,2024-05-08,09:35:00,45.1521784,10.7961653,
MN0386,2024-05-08,10:49:00,45.1487848,10.7939704,
MN0409,2024-08-08,11:55:00,45.1496055,10.7634949,
MN0409,2024-08-08,11:13:00,45.1490347,10.7706586,
MN0536,2024-08-08,09:02:00,45.147641,10.7980727,
MN0536,2024-07-08,12:40:00,45.1446489,10.8006336,
MN0022,2024-05-08,08:53:00,45.1472998,10.769331,
MN0233,2024-07-08,11:17:00,45.1372257,10.8740575,
MN0022,2024-06-08,08:39:00,45.1455951,10.7683423,
MN0409,2024-09-08,11:46:00,45.1500072,10.7551437,
MN0409,2024-07-08,08:35:00,45.1492952,10.7698233,
MN0022,2024-06-08,10:07:00,45.1446569,10.7685358,
MN0022,2024-06-08,10:46:00,45.1439589,10.7682303,
MN0022,2024-05-08,10:28:00,45.1474768,10.7700377,
MN0536,2024-07-08,08:19:00,45.1440795,10.7993268,
MN0022,2024-09-08,13:10:00,45.1444273,10.7674012,
MN0233,2024-07-08,16:00:00,45.1375424,10.8741773,
MN0233,2024-08-08,11:31:00,45.1499711,10.7944959,
MN0022,2024-07-08,14:37:00,45.142381,10.7684212,
MN0409,2024-06-08,11:44:00,45.1505994,10.7709375,
MN0022,2024-06-08,09:12:00,45.1450828,10.7683255,
MN0022,2024-06-08,11:16:00,45.1437438,10.7679264,
MN0022,2024-07-08,10:43:00,45.1457233,10.763339,
MN0233,2024-08-08,12:03:00,45.1500761,10.7930781,
MN0005,2024-07-08,08:32:00,45.1496342,10.7888646,
MN0233,2024-06-08,15:05:00,45.1349003,10.8492283,
MN0386,2024-08-08,12:28:00,45.1517534,10.8004097,
MN0005,2024-08-08,09:44:00,45.1481903,10.7943356,
MN0022,2024-08-08,11:21:00,45.1452849,10.7667284,
MN0409,2024-07-08,08:54:00,45.1497686,10.7708453,
MN0386,2024-06-08,09:54:00,45.1496099,10.7950499,
MN0005,2024-07-08,10:30:00,45.1509424,10.7940936,
MN0409,2024-07-08,08:49:00,45.1502198,10.7698376,
MN0409,2024-09-08,12:44:00,45.1442557,10.761334,
MN0409,2024-06-08,16:08:00,45.1463474,10.7700261,
MN0386,2024-06-08,10:12:00,45.1496356,10.7957712,
MN0386,2024-05-08,13:08:00,45.1495718,10.7941947,
MN0386,2024-06-08,12:12:00,45.1510441,10.7959363,
MN0005,2024-07-08,10:08:00,45.1488186,10.7903456,
MN0536,2024-07-08,16:05:00,45.1448425,10.8024643,
MN0536,2024-07-08,10:07:00,45.1435339,10.8005195,
MN0525,2024-08-08,10:07:00,45.1474351,10.7992269,
MN0005,2024-07-08,09:37:00,45.1498911,10.7874782,
MN0386,2024-09-08,08:58:00,45.1530249,10.7961722,
MN0022,2024-07-08,13:04:00,45.144493,10.7627828,
MN0233,2024-06-08,10:58:00,45.15528,10.7945651,
MN0022,2024-06-08,12:01:00,45.1431986,10.7685024,
MN0409,2024-08-08,09:39:00,45.1506769,10.7639079,
MN0005,2024-07-08,13:41:00,45.1491057,10.7896917,
MN0409,2024-08-08,08:57:00,45.1503666,10.7643708,
MN0525,2024-08-08,10:43:00,45.1457328,10.7992767,
MN0022,2024-06-08,10:53:00,45.1440755,10.768173,
MN0022,2024-05-08,09:08:00,45.1484332,10.7709953,
MN0022,2024-09-08,12:26:00,45.1463443,10.7647899,
MN0233,2024-06-08,10:20:00,45.1544731,10.7942043,
MN0409,2024-09-08,09:53:00,45.1542491,10.7500326,
MN0409,2024-06-08,11:51:00,45.1504726,10.7707156,
MN0386,2024-06-08,09:55:00,45.1496211,10.79507,
MN0386,2024-06-08,11:05:00,45.15075,10.7960298,
MN0005,2024-07-08,08:03:00,45.1490265,10.7899931,
MN0005,2024-07-08,08:00:00,45.1490665,10.7899866,
MN0525,2024-08-08,15:10:00,45.1453227,10.801683,
MN0005,2024-05-08,11:33:00,45.1475732,10.7949822,
MN0022,2024-07-08,11:14:00,45.1443035,10.7622526,
MN0409,2024-05-08,10:47:00,45.1220557,10.8622097,
MN0005,2024-08-08,15:00:00,45.1512962,10.7934838,
MN0536,2024-08-08,15:33:00,45.1466984,10.7989189,
MN0022,2024-09-08,11:21:00,45.1457223,10.7668294,
MN0536,2024-08-08,12:45:00,45.1452827,10.7986541,
MN0536,2024-08-08,11:28:00,45.1476317,10.7987406,
MN0005,2024-05-08,09:13:00,45.1491969,10.7873646,
MN0409,2024-09-08,15:21:00,45.1448125,10.7974836,
MN0386,2024-07-08,08:09:00,45.1515579,10.7968253,
MN0536,2024-07-08,10:09:00,45.1435561,10.8004782,
MN0022,2024-07-08,07:55:00,45.1421832,10.7647803,
MN0233,2024-08-08,15:02:00,45.150801,10.7932678,
MN0386,2024-09-08,11:36:00,45.1536638,10.7964451,
MN0233,2024-08-08,10:42:00,45.1491923,10.7931363,
MN0233,2024-05-08,13:29:00,45.1529343,10.7945286,
MN0005,2024-08-08,14:41:00,45.1513357,10.7926832,
MN0233,2024-08-08,10:44:00,45.1493055,10.7930396,
MN0005,2024-08-08,11:46:00,45.1511985,10.7923481,
MN0386,2024-09-08,08:42:00,45.1550164,10.7978818,
MN0409,2024-05-08,14:48:00,45.1215714,10.8662901,
MN0022,2024-09-08,09:50:00,45.150368,10.7674104,
MN0022,2024-09-08,09:59:00,45.1497727,10.7687779,
MN0233,2024-08-08,13:48:00,45.1493499,10.7925803,
MN0005,2024-07-08,13:03:00,45.1487232,10.7911202,
MN0233,2024-08-08,14:31:00,45.1504239,10.7931467,
MN0409,2024-05-08,08:59:00,45.1227373,10.8613468,
MN0409,2024-08-08,10:30:00,45.1504528,10.7665693,
MN0022,2024-05-08,08:23:00,45.146761,10.7688443,
MN0005,2024-08-08,13:27:00,45.150955,10.7919089,
MN0409,2024-07-08,12:08:00,45.1484347,10.7695103,
MN0409,2024-08-08,09:35:00,45.1507326,10.7641243,
MN0386,2024-07-08,12:24:00,45.149106,10.7967769,
MN0386,2024-08-08,10:23:00,45.1519052,10.7996296,
MN0005,2024-07-08,13:25:00,45.1487459,10.7895094,
MN0409,2024-08-08,11:06:00,45.1490347,10.7706586,
MN0386,2024-09-08,08:26:00,45.1542164,10.7971031,
MN0233,2024-08-08,10:35:00,45.1491729,10.7934026,
MN0233,2024-08-08,10:32:00,45.1491683,10.7934021,
MN0536,2024-08-08,10:32:00,45.1480069,10.7972441,
MN0233,2024-08-08,12:42:00,45.1490255,10.792182,
MN0233,2024-07-08,11:05:00,45.1383439,10.8765456,
MN0536,2024-08-08,14:31:00,45.1429542,10.8003554,
MN0536,2024-08-08,12:46:00,45.1452827,10.7986541,
MN0386,2024-08-08,10:43:00,45.1590221,10.8023899,
MN0386,2024-08-08,11:55:00,45.1502775,10.7996672,
MN0536,2024-08-08,08:21:00,45.1473186,10.797559,
MN0409,2024-08-08,13:48:00,45.1499595,10.7631352,
MN0233,2024-08-08,10:08:00,45.1508512,10.788846,
MN0409,2024-06-08,15:08:00,45.152591,10.7720178,
MN0525,2024-08-08,15:29:00,45.1450313,10.8017641,
MN0409,2024-06-08,11:45:00,45.1505994,10.7709375,
MN0409,2024-06-08,11:37:00,45.1505994,10.7709375,
MN0022,2024-08-08,12:06:00,45.1494633,10.771249,
MN0233,2024-08-08,14:31:00,45.1504239,10.7931467,
MN0536,2024-08-08,13:08:00,45.1450998,10.7985427,
MN0409,2024-09-08,10:59:00,45.1520173,10.7514305,
MN0233,2024-06-08,15:52:00,45.1344021,10.8515509,
MN0233,2024-06-08,16:21:00,45.1328042,10.8544828,
MN0409,2024-08-08,11:19:00,45.1501562,10.766945,
MN0525,2024-08-08,10:07:00,45.147388,10.799456,
MN0386,2024-07-08,11:05:00,45.148869,10.7969224,
MN0233,2024-06-08,11:36:00,45.1812146,10.7947565,
MN0409,2024-06-08,10:48:00,45.148358,10.7719824,
MN0409,2024-07-08,08:57:00,45.1500141,10.7706961,
MN0005,2024-07-08,11:51:00,45.1488495,10.7907396,
MN0525,2024-08-08,11:48:00,45.145627,10.8015486,
MN0525,2024-08-08,14:18:00,45.1442166,10.8013125,
MN0005,2024-05-08,11:58:00,45.1471538,10.7947603,
MN0233,2024-07-08,09:49:00,45.1433052,10.8615885,
MN0386,2024-09-08,08:36:00,45.1550164,10.7978818,
MN0233,2024-05-08,12:45:00,45.1540076,10.7953625,
MN0409,2024-08-08,13:17:00,45.1502393,10.7638315,
MN0022,2024-08-08,11:59:00,45.149251,10.7710321,
MN0022,2024-08-08,09:09:00,45.1449259,10.7616942,
MN0022,2024-08-08,09:10:00,45.1449259,10.7616942,
MN0409,2024-05-08,14:27:00,45.1253113,10.8673534,
MN0005,2024-07-08,09:56:00,45.1492153,10.7889125,
MN0386,2024-07-08,11:12:00,45.1490047,10.7969028,
MN0409,2024-08-08,10:17:00,45.1479252,10.7605613,
MN0409,2024-05-08,14:19:00,45.1263375,10.8673437,
MN0005,2024-07-08,09:48:00,45.1492581,10.7887834,
MN0022,2024-06-08,11:46:00,45.1444303,10.7687323,
MN0022,2024-06-08,10:20:00,45.1447628,10.7681001,
MN0409,2024-08-08,08:38:00,45.150378,10.7646823,
MN0409,2024-06-08,16:13:00,45.1462493,10.7706674,
MN0409,2024-08-08,11:29:00,45.1502993,10.7670054,
MN0525,2024-08-08,10:18:00,45.1469882,10.7995208,
MN0525,2024-08-08,09:19:00,45.1467808,10.7997099,
MN0525,2024-08-08,08:39:00,45.1429542,10.8003554,
MN0022,2024-07-08,14:11:00,45.1428276,10.7671904,
MN0022,2024-05-08,11:18:00,45.1466036,10.7696728,
MN0233,2024-07-08,16:16:00,45.1380372,10.8756756,
MN0409,2024-05-08,14:09:00,45.1260481,10.8675334,
MN0386,2024-09-08,12:44:00,45.1536269,10.7964104,
MN0005,2024-07-08,09:53:00,45.1492238,10.7888759,
MN0536,2024-07-08,10:18:00,45.1438349,10.8001468,
MN0022,2024-08-08,13:00:00,45.1501959,10.7677505,
MN0536,2024-08-08,15:45:00,45.1463198,10.799248,
MN0386,2024-08-08,10:56:00,45.1590221,10.8023899,
MN0525,2024-08-08,09:34:00,45.1470613,10.7996737,
MN0409,2024-09-08,12:06:00,45.1476759,10.7573917,
MN0386,2024-09-08,12:24:00,45.1542072,10.7968493,
MN0022,2024-06-08,11:27:00,45.1437072,10.7686112,
MN0022,2024-07-08,10:21:00,45.1473714,10.7642226,
MN0536,2024-07-08,08:50:00,45.1440111,10.7996982,
MN0022,2024-06-08,10:36:00,45.1442853,10.7684182,
MN0525,2024-08-08,08:15:00,45.1453165,10.7994187,
MN0005,2024-07-08,09:46:00,45.1490979,10.7888731,
MN0386,2024-09-08,09:28:00,45.1534097,10.7962599,
MN0005,2024-07-08,10:00:00,45.1491194,10.7897169,
MN0022,2024-06-08,11:28:00,45.1438752,10.7686828,
MN0022,2024-06-08,10:39:00,45.1443822,10.7682286,
MN0409,2024-07-08,12:09:00,45.1483944,10.7696035,
MN0409,2024-05-08,14:36:00,45.1253113,10.8673534,
MN0005,2024-07-08,09:50:00,45.1492048,10.7889092,
MN0386,2024-05-08,10:54:00,45.1487697,10.7940565,
MN0386,2024-08-08,09:25:00,45.1503386,10.7991406,
MN0409,2024-09-08,08:11:00,45.1331207,10.7509855,
MN0386,2024-09-08,09:06:00,45.1534128,10.7961124,
MN0409,2024-05-08,10:17:00,45.1223552,10.8621669,
MN0409,2024-06-08,13:18:00,45.1499183,10.7710638,
MN0409,2024-07-08,13:15:00,45.1503753,10.7711109,
MN0005,2024-07-08,14:05:00,45.1491302,10.7896873,
MN0409,2024-08-08,14:47:00,45.1479252,10.7605613,
MN0409,2024-08-08,09:36:00,45.150662,10.7640443,
MN0022,2024-07-08,08:31:00,45.1415149,10.7651875,
MN0409,2024-07-08,13:12:00,45.1503838,10.7711617,
MN0386,2024-07-08,13:29:00,45.1492411,10.7967996,
MN0386,2024-07-08,11:58:00,45.1493992,10.796806,
MN0536,2024-07-08,15:37:00,45.144916,10.8028158,
MN0386,2024-07-08,12:23:00,45.149106,10.7967769,
MN0536,2024-08-08,16:00:00,45.1469113,10.7957206,
MN0386,2024-06-08,09:10:00,45.1490493,10.7957191,
MN0409,2024-06-08,14:54:00,45.1470596,10.7665579,
MN0386,2024-08-08,09:59:00,45.15192,10.8005488,
MN0525,2024-08-08,12:41:00,45.1445854,10.7982161,
MN0386,2024-05-08,09:38:00,45.1520417,10.7961707,
MN0536,2024-07-08,08:22:00,45.1440831,10.7993272,
MN0386,2024-09-08,10:42:00,45.1546681,10.7964008,
MN0536,2024-07-08,09:55:00,45.1434736,10.8000966,
MN0525,2024-08-08,09:39:00,45.1474491,10.7998127,
MN0525,2024-08-08,10:04:00,45.147442,10.7992019,
MN0005,2024-07-08,09:58:00,45.1492153,10.7889125,
MN0005,2024-05-08,13:42:00,45.1499904,10.7843474,
MN0386,2024-09-08,08:28:00,45.154198,10.7972118,
MN0022,2024-06-08,11:18:00,45.1437106,10.7678705,
MN0386,2024-09-08,09:26:00,45.1533971,10.7960347,
MN0409,2024-09-08,08:05:00,45.1334592,10.7516565,
MN0022,2024-06-08,10:37:00,45.1442853,10.7684182,
MN0525,2024-08-08,08:53:00,45.1462255,10.7995714,
MN0409,2024-09-08,10:18:00,45.1527841,10.7500318,
MN0005,2024-07-08,08:26:00,45.1498812,10.7882922,
MN0409,2024-06-08,09:24:00,45.1506211,10.7723197,
MN0022,2024-09-08,08:45:00,45.1516026,10.768454,
MN0525,2024-08-08,09:28:00,45.1465143,10.8002243,
MN0022,2024-07-08,08:34:00,45.1415149,10.7651875,
MN0409,2024-08-08,11:07:00,45.1490347,10.7706586,
MN0022,2024-05-08,15:08:00,45.1457613,10.768799,
MN0233,2024-07-08,15:40:00,45.1385138,10.8765928,
MN0233,2024-08-08,10:05:00,45.1508512,10.788846,
MN0022,2024-06-08,09:58:00,45.1440208,10.7679747,
MN0409,2024-06-08,09:03:00,45.1499873,10.772288,
MN0022,2024-06-08,08:59:00,45.1449194,10.7688508,
MN0386,2024-08-08,10:17:00,45.1521195,10.7992826,
MN0022,2024-09-08,13:08:00,45.1446321,10.7670204,
MN0233,2024-08-08,10:24:00,45.1494523,10.7933188,
MN0525,2024-08-08,08:39:00,45.1429542,10.8003554,
MN0022,2024-06-08,12:20:00,45.1430483,10.7673776,
MN0386,2024-05-08,10:05:00,45.1508888,10.7961046,
MN0386,2024-06-08,08:46:00,45.1485983,10.7953715,
MN0536,2024-07-08,15:38:00,45.144916,10.8028158,
MN0233,2024-06-08,10:09:00,45.1548628,10.7947522,
MN0233,2024-07-08,15:26:00,45.1381812,10.8755987,
MN0005,2024-07-08,09:55:00,45.1494541,10.7887053,
MN0022,2024-03-08,11:04:00,45.1458657,10.7692277,
MN0022,2024-06-08,12:20:00,45.1430483,10.7673776,
MN0022,2024-07-08,08:42:00,45.1414997,10.7566312,
MN0005,2024-06-08,14:28:00,45.1418449,10.8614009,
MN0022,2024-06-08,11:53:00,45.1444741,10.7691328,
MN0005,2024-07-08,15:37:00,45.1489173,10.7890916,
MN0022,2024-08-08,08:33:00,45.145919,10.7623276,
MN0409,2024-06-08,12:41:00,45.1505242,10.7724338,
MN0022,2024-09-08,10:48:00,45.147769,10.7661183,
MN0022,2024-09-08,10:47:00,45.1480025,10.7664447,
MN0536,2024-07-08,10:23:00,45.1438343,10.8001472,
MN0386,2024-05-08,09:06:00,45.1530393,10.7962068,
MN0536,2024-08-08,09:38:00,45.147231,10.7971001,
MN0022,2024-06-08,10:17:00,45.1446869,10.7683229,
MN0233,2024-05-08,12:34:00,45.1547765,10.7961393,
MN0409,2024-05-08,08:28:00,45.1212855,10.8604042,
MN0233,2024-08-08,12:45:00,45.1490241,10.7921821,
MN0233,2024-08-08,14:13:00,45.1498245,10.7928952,
MN0409,2024-05-08,13:23:00,45.1257367,10.866623,
MN0536,2024-08-08,10:06:00,45.1479066,10.7962958,
MN0005,2024-08-08,11:06:00,45.1508616,10.791877,
MN0536,2024-08-08,09:54:00,45.147267,10.7970316,
MN0409,2024-06-08,08:18:00,45.1490347,10.7706586,
MN0536,2024-08-08,08:27:00,45.1470316,10.7978301,
MN0386,2024-08-08,11:46:00,45.1511303,10.8002086,
MN0233,2024-08-08,11:42:00,45.1498341,10.7943631,
MN0233,2024-08-08,11:41:00,45.1498341,10.7943631,
MN0409,2024-08-08,13:04:00,45.150042,10.7640697,
MN0409,2024-08-08,14:46:00,45.1479252,10.7605613,
MN0022,2024-07-08,14:58:00,45.1453247,10.7637063,
MN0536,2024-08-08,09:40:00,45.1472272,10.7972317,
MN0536,2024-07-08,08:49:00,45.1440367,10.7996834,
MN0005,2024-07-08,14:19:00,45.148986,10.7896838,
MN0409,2024-06-08,14:27:00,45.1515224,10.7709119,
MN0386,2024-09-08,11:35:00,45.1590221,10.8023899,
MN0409,2024-09-08,13:58:00,45.1427632,10.7656891,
MN0005,2024-07-08,11:44:00,45.1488631,10.7906125,
MN0022,2024-09-08,11:57:00,45.1460561,10.7645257,
MN0022,2024-06-08,12:07:00,45.1432096,10.7680993,
MN0022,2024-06-08,09:45:00,45.1441062,10.7678116,
MN0022,2024-09-08,12:33:00,45.1465178,10.7648746,
MN0536,2024-07-08,09:09:00,45.1436227,10.7995215,
MN0536,2024-07-08,16:06:00,45.1448765,10.8024657,
MN0386,2024-07-08,12:57:00,45.1509747,10.7972207,
MN0409,2024-08-08,11:11:00,45.1490347,10.7706586,
MN0233,2024-08-08,15:19:00,45.1510109,10.793375,
MN0386,2024-08-08,11:18:00,45.1542644,10.7965634,
MN0409,2024-09-08,14:28:00,45.1449842,10.7728389,
MN0386,2024-06-08,08:08:00,45.147897,10.7953088,
MN0409,2024-08-08,08:49:00,45.1503195,10.7643401,
MN0409,2024-06-08,08:38:00,45.1497511,10.7735003,
MN0409,2024-08-08,09:20:00,45.1508144,10.7647866,
MN0536,2024-07-08,13:24:00,45.1451282,10.8020033,
MN0409,2024-05-08,14:08:00,45.1215714,10.8662901,
MN0022,2024-05-08,10:26:00,45.1474995,10.7700959,
MN0536,2024-07-08,10:10:00,45.1435473,10.8005044,
MN0022,2024-07-08,12:50:00,45.144453,10.763332,
MN0409,2024-08-08,11:45:00,45.1497018,10.7634925,
MN0005,2024-06-08,14:44:00,45.1420514,10.8645526,
MN0233,2024-08-08,09:36:00,45.1517507,10.7925624,
MN0022,2024-08-08,10:28:00,45.1456145,10.7661728,
MN0005,2024-08-08,13:10:00,45.149344,10.7910106,
MN0409,2024-09-08,09:45:00,45.1539042,10.7495686,
MN0233,2024-08-08,10:01:00,45.1514383,10.7920501,
MN0005,2024-08-08,09:00:00,45.1492381,10.7908949,
MN0005,2024-05-08,14:08:00,45.1491343,10.7879849,
MN0022,2024-03-08,11:09:00,45.1458681,10.7690057,
MN0005,2024-05-08,10:46:00,45.148545,10.7914663,
MN0005,2024-08-08,13:18:00,45.149347,10.7910208,
MN0022,2024-08-08,08:32:00,45.1459556,10.7623342,
MN0386,2024-06-08,09:28:00,45.1493734,10.795394,
MN0386,2024-09-08,11:19:00,45.1541972,10.7966885,
MN0022,2024-08-08,11:24:00,45.1436482,10.7682373,
MN0386,2024-06-08,11:41:00,45.1522017,10.7960398,
MN0386,2024-05-08,13:07:00,45.1495228,10.7940971,
MN0022,2024-09-08,08:29:00,45.1512887,10.7679222,
MN0409,2024-08-08,11:51:00,45.1496411,10.7635382,
MN0386,2024-09-08,11:21:00,45.1542278,10.7967148,
MN0536,2024-07-08,09:34:00,45.1438313,10.7990006,
MN0386,2024-05-08,10:50:00,45.1487695,10.7940412,
MN0409,2024-07-08,09:20:00,45.1488946,10.7703737,
MN0386,2024-05-08,08:08:00,45.1509424,10.7940936,
MN0409,2024-09-08,14:13:00,45.1429308,10.7660269,
MN0536,2024-07-08,16:04:00,45.1448425,10.8024643,
MN0233,2024-06-08,10:13:00,45.1550164,10.7978818,
MN0525,2024-08-08,10:41:00,45.1458014,10.7993269,
MN0525,2024-08-08,10:17:00,45.1470881,10.7994455,
MN0525,2024-08-08,13:43:00,45.1436275,10.8013796,
MN0386,2024-08-08,10:22:00,45.1519052,10.7996296,
MN0233,2024-08-08,12:41:00,45.1490255,10.792182,
MN0386,2024-05-08,09:35:00,45.1521784,10.7961653,
MN0005,2024-08-08,14:51:00,45.1515826,10.792466,
MN0536,2024-08-08,15:21:00,45.1466995,10.7987015,
MN0525,2024-08-08,08:12:00,45.1453027,10.7993937,
MN0409,2024-05-08,15:09:00,45.125494,10.8678764,
MN0409,2024-08-08,09:58:00,45.1505479,10.7650064,
MN0409,2024-05-08,10:50:00,45.1219807,10.8619961,
MN0022,2024-06-08,10:11:00,45.1446002,10.7685503,
MN0005,2024-08-08,09:21:00,45.1489896,10.7918956,
MN0022,2024-07-08,14:13:00,45.1428251,10.7671915,
MN0022,2024-09-08,11:23:00,45.1456992,10.7668895,
MN0525,2024-08-08,08:51:00,45.1462255,10.7995714,
MN0005,2024-08-08,14:41:00,45.1513546,10.7927041,
MN0525,2024-08-08,10:32:00,45.1461578,10.7993007,
MN0386,2024-07-08,11:06:00,45.148869,10.7969224,
MN0005,2024-08-08,10:27:00,45.1493771,10.7913687,
MN0005,2024-05-08,09:40:00,45.149947,10.7843694,
MN0409,2024-06-08,11:46:00,45.1505994,10.7709375,
MN0022,2024-07-08,10:10:00,45.1473627,10.7653089,
MN0409,2024-06-08,10:24:00,45.149213,10.772324,
MN0386,2024-07-08,11:10:00,45.1488741,10.7969197,
MN0536,2024-07-08,16:18:00,45.1446592,10.8020934,
MN0005,2024-08-08,12:11:00,45.1512128,10.7923635,
MN0409,2024-07-08,13:17:00,45.1503897,10.7711748,
MN0005,2024-08-08,14:53:00,45.1515826,10.792466,
MN0386,2024-07-08,09:01:00,45.1523351,10.796428,
MN0525,2024-08-08,15:32:00,45.1450441,10.8017457,
MN0386,2024-06-08,09:56:00,45.1496533,10.7951809,
MN0525,2024-08-08,15:29:00,45.1450598,10.8016029,
MN0386,2024-05-08,08:21:00,45.1492186,10.7938806,
MN0409,2024-08-08,10:47:00,45.1503268,10.7669721,
MN0525,2024-08-08,12:03:00,45.1458074,10.8017144,
MN0525,2024-08-08,09:14:00,45.1468601,10.7996255,
MN0409,2024-06-08,11:42:00,45.1505994,10.7709375,
MN0386,2024-07-08,13:30:00,45.1491908,10.7967965,
MN0409,2024-08-08,09:53:00,45.1505731,10.7651622,
MN0386,2024-05-08,09:54:00,45.1513958,10.7961151,
MN0386,2024-05-08,09:37:00,45.1521193,10.7961227,
MN0022,2024-09-08,12:30:00,45.1462879,10.7647078,
MN0536,2024-07-08,12:34:00,45.1446678,10.8006206,
MN0005,2024-07-08,16:34:00,45.1490084,10.7898846,
MN0005,2024-05-08,14:23:00,45.1494999,10.7879886,
MN0409,2024-08-08,09:18:00,45.1508188,10.7647857,
MN0536,2024-08-08,10:28:00,45.1480429,10.7971803,
MN0233,2024-05-08,10:16:00,45.1543693,10.794577,
MN0005,2024-07-08,09:04:00,45.149176,10.7917039,
MN0022,2024-06-08,09:13:00,45.1450828,10.7683255,
MN0386,2024-07-08,09:43:00,45.1509022,10.7972566,
MN0536,2024-07-08,11:31:00,45.1449446,10.7997394,
MN0409,2024-06-08,15:03:00,45.1527586,10.7716705,
MN0386,2024-08-08,11:40:00,45.1511371,10.8002175,
MN0005,2024-07-08,15:56:00,45.1493889,10.7890547,
MN0005,2024-07-08,15:55:00,45.1492337,10.7893055,
MN0386,2024-06-08,11:26:00,45.1515374,10.7958076,
MN0536,2024-07-08,09:58:00,45.1434816,10.8001256,
MN0409,2024-05-08,08:41:00,45.1216835,10.8605111,
MN0409,2024-05-08,08:44:00,45.1219237,10.8601984,
MN0409,2024-06-08,15:59:00,45.1463605,10.770035,
MN0233,2024-05-08,11:27:00,45.1549992,10.7956428,
MN0409,2024-06-08,10:54:00,45.148081,10.7717896,
MN0409,2024-07-08,12:12:00,45.1483825,10.769547,
MN0386,2024-06-08,08:03:00,45.1509424,10.7940936,
MN0525,2024-08-08,15:08:00,45.1465143,10.8002243,
MN0536,2024-07-08,12:07:00,45.1447805,10.7994157,
MN0409,2024-08-08,11:58:00,45.14964,10.7635175,
MN0233,2024-05-08,11:33:00,45.154937,10.7953559,
MN0409,2024-08-08,12:49:00,45.1500679,10.763985,
MN0233,2024-07-08,09:54:00,45.1393392,10.8571117,
MN0386,2024-05-08,09:17:00,45.1526034,10.7961986,
MN0409,2024-07-08,08:26:00,45.1498978,10.7700192,
MN0386,2024-06-08,09:00:00,45.1486763,10.7954168,
MN0233,2024-07-08,16:26:00,45.1376966,10.8767785,
MN0386,2024-09-08,12:07:00,45.154374,10.7968129,
MN0233,2024-07-08,16:27:00,45.1377974,10.8767234,
MN0409,2024-08-08,12:53:00,45.1499875,10.7640754,
MN0022,2024-07-08,10:50:00,45.1449225,10.7620978,
MN0005,2024-08-08,13:42:00,45.150951,10.7919004,
MN0386,2024-08-08,10:48:00,45.1590221,10.8023899,
MN0022,2024-08-08,12:45:00,45.1507531,10.7669878,
MN0409,2024-06-08,09:06:00,45.1495783,10.772362,
MN0536,2024-08-08,08:04:00,45.1469882,10.7977539,
MN0233,2024-07-08,09:42:00,45.1404709,10.859348,
MN0022,2024-05-08,10:32:00,45.1472594,10.7701406,
MN0386,2024-08-08,12:21:00,45.1517091,10.8004708,
